,id,has_online_delivery,has_table_booking,is_delivering_now,switch_to_order_menu,cuisines,average_cost_for_two,price_range,votes,aggregate_rating,currency
442,2700007,0,0,0,0,4,450,1,370,4.0,Rs.
443,2700044,0,0,0,0,1,500,2,125,3.2,Rs.
444,2700036,0,0,0,0,3,1500,3,67,3.5,Rs.
445,2700010,0,0,0,0,1,650,2,117,3.4,Rs.
446,2700082,0,0,0,0,3,1000,3,95,3.6,Rs.
447,2700085,0,0,0,0,4,450,1,102,3.4,Rs.
448,2700049,0,0,0,0,1,700,2,66,3.5,Rs.
449,2700223,0,0,0,0,3,400,1,51,3.2,Rs.
450,2700032,0,0,0,0,2,2000,4,62,3.4,Rs.
451,2700011,0,0,0,0,3,400,1,92,3.7,Rs.
452,2700019,0,0,0,0,3,1000,3,116,3.7,Rs.
453,2700059,0,0,0,0,1,200,1,112,3.5,Rs.
454,18388053,0,0,0,0,3,400,1,13,3.4,Rs.
455,2700242,0,0,0,0,2,650,2,20,3.3,Rs.
456,2700241,0,0,0,0,5,500,2,19,3.3,Rs.
457,2700008,0,0,0,0,3,500,2,26,3.1,Rs.
458,2700024,0,0,0,0,2,400,1,89,3.3,Rs.
459,2700001,0,0,0,0,2,1000,3,65,3.3,Rs.
460,2800052,0,0,0,0,2,1700,4,125,4.1,Rs.
461,2800019,0,0,0,0,1,1400,3,316,4.4,Rs.
462,2800856,0,0,0,0,3,1600,4,345,4.9,Rs.
463,2800012,0,0,0,0,2,600,2,230,4.3,Rs.
464,2800096,0,0,0,0,5,600,2,154,3.6,Rs.
465,2800095,0,0,0,0,2,300,1,240,3.7,Rs.
466,2800911,0,0,0,0,3,1000,3,27,3.8,Rs.
467,2800013,0,0,0,0,2,600,2,289,4.6,Rs.
468,2800881,0,0,0,0,3,600,2,172,4.3,Rs.
469,18285610,0,0,0,0,5,600,2,75,4.1,Rs.
470,18306045,0,0,0,0,5,500,2,84,3.6,Rs.
471,2800083,0,0,0,0,3,600,2,124,3.5,Rs.
472,2800042,0,0,0,0,4,1500,4,74,3.8,Rs.
473,2800757,0,0,0,0,1,450,2,175,3.8,Rs.
474,2800418,0,0,0,0,3,400,2,85,3.7,Rs.
475,2800294,0,0,0,0,2,300,1,270,4.2,Rs.
476,2800128,0,0,0,0,2,450,2,169,4.0,Rs.
477,2800897,0,0,0,0,1,500,2,57,3.7,Rs.
478,2800100,0,0,0,0,5,600,2,193,3.6,Rs.
479,2800903,0,0,0,0,6,1300,3,73,4.4,Rs.
480,18436042,0,0,0,0,2,400,1,89,3.5,Rs.
481,18408676,0,0,0,0,3,600,2,145,4.5,Rs.
482,18413814,0,0,0,0,3,900,2,90,4.0,Rs.
483,2900219,0,0,0,0,4,600,2,424,3.8,Rs.
484,2900587,0,0,0,0,1,500,2,289,3.9,Rs.
485,18271459,0,0,0,0,2,300,1,199,4.1,Rs.
486,18377283,0,0,0,0,2,500,2,56,3.8,Rs.
487,2900234,0,0,0,0,3,500,2,247,3.9,Rs.
488,2900562,0,0,0,0,4,450,1,253,3.8,Rs.
489,2900354,0,0,0,0,1,550,2,379,4.1,Rs.
490,2900640,0,0,0,0,4,800,2,69,4.3,Rs.
491,2900020,0,0,0,0,3,500,2,228,3.7,Rs.
492,2900473,0,0,0,0,3,450,1,338,3.7,Rs.
493,18362677,0,0,0,0,3,850,2,118,3.7,Rs.
494,2900550,0,0,0,0,1,500,2,145,4.0,Rs.
495,2900469,0,0,0,0,2,450,1,173,3.6,Rs.
496,18235390,0,0,0,0,1,400,1,197,4.0,Rs.
497,18408600,0,0,0,0,2,900,2,49,4.2,Rs.
498,2900012,0,0,0,0,1,1500,3,345,4.3,Rs.
499,2900044,0,0,0,0,4,1400,3,256,4.1,Rs.
500,3001489,0,0,0,0,2,1200,3,40,4.2,Rs.
501,18280306,1,0,0,0,2,700,2,85,3.9,Rs.
502,3000048,0,0,0,0,3,1400,3,505,4.4,Rs.
503,18260777,1,0,0,0,3,800,3,202,4.6,Rs.
504,3000122,1,0,0,0,1,600,2,274,3.5,Rs.
505,3000195,0,0,0,0,2,350,2,380,4.5,Rs.
506,3000996,0,0,0,0,3,700,2,221,4.2,Rs.
507,3000001,0,0,0,0,2,1400,3,299,4.2,Rs.
508,3001032,0,0,0,0,1,500,2,147,4.3,Rs.
509,3000016,0,0,0,0,3,1500,4,215,4.0,Rs.
510,3000021,1,0,0,0,1,1200,3,243,4.1,Rs.
511,3000107,0,0,0,0,3,600,2,318,3.9,Rs.
512,3000770,1,0,0,0,2,600,2,132,4.0,Rs.
513,18434000,0,0,0,0,4,450,2,24,3.8,Rs.
514,3000062,0,0,0,0,4,1000,3,203,4.0,Rs.
515,3000014,0,0,0,0,3,400,2,225,4.3,Rs.
516,3001065,0,0,0,0,2,300,1,161,4.3,Rs.
517,3001321,1,0,0,0,2,350,2,200,4.9,Rs.
518,3000126,0,0,0,0,5,1200,3,221,3.8,Rs.
519,3000132,1,0,0,0,1,400,2,124,3.8,Rs.
520,3100302,0,0,0,0,1,800,3,245,4.1,Rs.
521,3100143,0,0,0,0,2,1000,3,104,3.7,Rs.
522,3100422,0,0,0,0,4,1000,3,173,3.7,Rs.
523,3100008,0,0,0,0,2,750,3,257,3.9,Rs.
524,3100010,0,0,0,0,2,900,3,196,3.8,Rs.
525,3100014,0,0,0,0,1,700,2,328,3.8,Rs.
526,3100448,0,0,0,0,3,700,2,156,3.9,Rs.
527,3100441,0,0,0,0,2,1600,4,193,3.7,Rs.
528,18237384,0,0,0,0,2,500,2,84,3.6,Rs.
529,3100033,0,0,0,0,3,800,3,290,3.8,Rs.
530,3100142,0,0,0,0,1,500,2,281,4.2,Rs.
531,3100153,0,0,0,0,2,700,2,275,3.6,Rs.
532,3100044,0,0,0,0,4,1000,3,260,3.7,Rs.
533,3100446,0,0,0,0,1,600,2,209,3.6,Rs.
534,3100145,0,0,0,0,2,700,2,355,3.7,Rs.
535,3100017,0,0,0,0,3,500,2,175,3.7,Rs.
536,3100148,0,0,0,0,2,600,2,127,3.5,Rs.
537,3100030,0,0,0,0,2,1500,4,183,3.5,Rs.
538,3100159,0,0,0,0,2,200,1,196,3.9,Rs.
539,3100013,0,0,0,0,1,600,2,280,3.5,Rs.
540,3200034,0,0,0,0,4,1000,3,395,4.1,Rs.
541,18275708,0,0,0,0,4,1200,3,93,4.0,Rs.
542,3200440,0,0,0,0,2,600,2,130,3.8,Rs.
543,3200590,0,0,0,0,1,600,2,92,4.3,Rs.
544,3200311,0,0,0,0,2,1300,3,321,4.6,Rs.
545,3200012,0,0,0,0,2,1500,4,332,4.3,Rs.
546,3200021,0,0,0,0,3,1500,4,276,4.4,Rs.
547,3200584,0,0,0,0,3,800,3,107,3.8,Rs.
548,3200269,0,0,0,0,2,800,3,243,3.9,Rs.
549,3200265,0,0,0,0,2,400,2,145,3.9,Rs.
550,3200497,0,0,0,0,5,800,3,96,3.5,Rs.
551,3200005,0,0,0,0,1,1000,3,202,4.1,Rs.
552,3200002,0,0,0,0,1,1000,3,82,3.5,Rs.
553,3200090,0,0,0,0,1,400,2,344,4.5,Rs.
554,3200537,0,0,0,0,1,700,2,132,4.2,Rs.
555,3200032,0,0,0,0,4,800,3,149,3.8,Rs.
556,3200015,0,0,0,0,1,600,2,191,4.0,Rs.
557,3200024,0,0,0,0,2,600,2,269,4.1,Rs.
558,3200560,0,0,0,0,1,300,1,50,3.9,Rs.
559,18295781,0,0,0,0,4,500,2,71,3.8,Rs.
560,3300958,0,0,0,0,3,1600,4,226,4.9,Rs.
561,3300949,1,0,0,0,1,600,2,164,4.2,Rs.
562,3300058,0,0,0,0,1,600,2,520,4.5,Rs.
563,3301308,0,0,0,0,1,500,2,27,3.3,Rs.
564,3300061,1,0,0,0,2,750,3,284,4.0,Rs.
565,3300138,1,0,0,0,2,550,2,185,4.0,Rs.
566,3300107,1,0,0,0,3,1200,3,257,4.4,Rs.
567,3300707,1,0,0,0,2,550,2,147,2.2,Rs.
568,3300070,0,0,0,0,3,1000,3,100,4.0,Rs.
569,3300416,0,0,0,0,1,350,2,140,3.9,Rs.
570,3300741,1,0,0,0,4,400,2,201,3.7,Rs.
571,3300780,0,0,0,0,1,250,1,73,3.8,Rs.
572,3300065,0,0,0,0,4,1100,3,270,4.3,Rs.
573,3300041,1,0,0,0,3,1300,3,275,4.2,Rs.
574,3301035,0,0,0,0,1,1000,3,45,3.8,Rs.
575,3300057,0,0,0,0,3,1000,3,306,4.0,Rs.
576,3301236,0,0,0,0,3,250,1,26,3.9,Rs.
577,3300369,1,0,0,0,2,500,2,103,4.0,Rs.
578,3301169,1,0,0,0,2,250,1,19,3.9,Rs.
579,3301013,1,0,0,0,2,550,2,88,4.3,Rs.
580,3400025,0,0,0,0,2,850,3,140,3.9,Rs.
581,3400346,0,0,0,0,3,0,1,77,4.9,Rs.
582,3400392,0,0,0,0,2,700,2,168,4.1,Rs.
583,3400017,0,0,0,0,3,1000,3,177,4.2,Rs.
584,3400326,0,0,0,0,4,1000,3,166,4.2,Rs.
585,3400391,0,0,0,0,5,0,1,98,3.9,Rs.
586,3400016,0,0,0,0,2,900,3,175,3.7,Rs.
587,3400073,0,0,0,0,3,0,1,103,3.9,Rs.
588,3400105,0,0,0,0,2,700,2,134,4.4,Rs.
589,3400059,0,0,0,0,2,2500,4,133,4.3,Rs.
590,3400021,0,0,0,0,1,400,2,87,4.0,Rs.
591,3400341,0,0,0,0,2,700,2,71,3.5,Rs.
592,3400033,0,0,0,0,4,1100,3,70,3.4,Rs.
593,3400060,0,0,0,0,1,2500,4,41,4.0,Rs.
594,3400005,0,0,0,0,1,500,2,94,3.6,Rs.
595,3400019,0,0,0,0,2,550,2,121,4.1,Rs.
596,3400072,0,0,0,0,2,3600,4,46,3.8,Rs.
597,3400325,0,0,0,0,2,2000,4,45,4.0,Rs.
598,3400350,0,0,0,0,3,1500,4,57,3.8,Rs.
599,3400348,0,0,0,0,3,800,3,59,3.6,Rs.
600,3500505,0,0,0,0,4,1600,4,66,4.4,Rs.
601,3500011,0,0,0,0,3,750,3,406,4.2,Rs.
602,18440677,0,0,0,0,2,500,3,68,4.2,Rs.
603,3500059,0,0,0,0,2,550,3,230,3.8,Rs.
604,18408585,0,0,0,0,2,1250,4,98,4.0,Rs.
605,18416632,0,0,0,0,1,1500,4,50,4.9,Rs.
606,17971273,0,0,0,0,1,350,2,64,4.1,Rs.
607,3500018,0,0,0,0,3,1000,4,173,3.9,Rs.
608,3500017,0,0,0,0,6,650,3,141,3.9,Rs.
609,3500484,0,0,0,0,1,600,3,89,4.2,Rs.
610,3500024,0,0,0,0,2,600,3,121,3.9,Rs.
611,3500010,0,0,0,0,2,1200,4,175,4.0,Rs.
612,3500013,0,0,0,0,2,600,3,101,3.9,Rs.
613,3500365,0,0,0,0,2,700,3,131,3.9,Rs.
614,18279289,0,0,0,0,3,0,1,63,4.3,Rs.
615,3500414,0,0,0,0,3,500,3,104,4.1,Rs.
616,3500488,0,0,0,0,1,400,2,39,3.9,Rs.
617,3500007,0,0,0,0,3,500,3,115,3.8,Rs.
618,3500081,0,0,0,0,1,500,3,94,4.0,Rs.
619,3500012,0,0,0,0,2,800,3,102,3.6,Rs.
620,3600012,0,0,0,0,3,500,2,393,3.7,Rs.
621,3600285,0,0,0,0,2,650,2,249,3.8,Rs.
622,3600265,0,0,0,0,3,900,3,172,3.7,Rs.
623,3600009,0,0,0,0,2,700,2,304,4.0,Rs.
624,3600352,0,0,0,0,3,1600,4,286,4.0,Rs.
625,3600354,0,0,0,0,4,700,2,140,3.6,Rs.
626,3600071,0,0,0,0,3,650,2,262,3.7,Rs.
627,3600375,0,0,0,0,1,800,3,264,3.9,Rs.
628,3600436,0,0,0,0,3,1500,4,11,3.3,Rs.
629,3600015,0,0,0,0,1,300,1,392,4.2,Rs.
630,3600148,0,0,0,0,3,1000,3,132,3.7,Rs.
631,3600008,0,0,0,0,3,650,2,190,3.6,Rs.
632,3600192,0,0,0,0,3,1700,4,162,3.8,Rs.
633,3600072,0,0,0,0,2,550,2,208,3.7,Rs.
634,3600022,0,0,0,0,3,1000,3,270,3.6,Rs.
635,3600252,0,0,0,0,1,290,1,139,3.4,Rs.
636,3600119,0,0,0,0,2,500,2,160,3.5,Rs.
637,3600361,0,0,0,0,1,700,2,127,3.5,Rs.
638,3600013,0,0,0,0,3,400,2,214,3.5,Rs.
639,3600014,0,0,0,0,1,1200,3,183,3.7,Rs.
640,3700050,0,0,0,0,2,400,2,791,4.1,Rs.
641,3700037,0,0,0,0,3,1500,4,456,3.8,Rs.
642,3700049,0,0,0,0,1,1500,4,535,3.9,Rs.
643,3700041,0,0,0,0,1,300,2,656,4.2,Rs.
644,3700069,0,0,0,0,1,450,2,875,3.1,Rs.
645,3700051,0,0,0,0,1,800,3,298,3.5,Rs.
646,3700021,0,0,0,0,1,550,3,495,3.8,Rs.
647,3700024,0,0,0,0,3,1400,4,328,3.5,Rs.
648,18378803,0,0,0,0,1,800,3,124,3.7,Rs.
649,3700387,0,0,0,0,7,1500,4,189,3.8,Rs.
650,3700036,0,0,0,0,4,1500,4,192,3.8,Rs.
651,3700017,0,0,0,0,1,900,3,275,3.6,Rs.
652,3700009,0,0,0,0,2,1000,4,513,3.8,Rs.
653,3700019,0,0,0,0,4,1200,4,225,3.5,Rs.
654,3700561,0,0,0,0,1,150,1,163,4.2,Rs.
655,3700160,0,0,0,0,3,1200,4,228,3.4,Rs.
656,18427467,0,0,0,0,3,250,2,36,3.7,Rs.
657,3700408,0,0,0,0,2,600,3,97,3.6,Rs.
658,3700056,0,0,0,0,2,700,3,199,3.8,Rs.
659,3700010,0,0,0,0,1,150,1,173,3.8,Rs.
660,3800319,0,0,0,0,4,900,3,201,3.8,Rs.
661,18396610,0,0,0,0,1,500,2,70,4.1,Rs.
662,18439181,0,0,0,0,1,1500,4,47,3.4,Rs.
663,3800238,0,0,0,0,2,650,2,479,4.3,Rs.
664,3800021,0,0,0,0,3,800,3,226,3.9,Rs.
665,3800000,0,0,0,0,3,1400,3,319,4.2,Rs.
666,3800022,0,0,0,0,2,650,2,223,4.0,Rs.
667,3800252,0,0,0,0,2,1000,3,221,4.1,Rs.
668,18367402,0,0,0,0,3,900,3,66,3.6,Rs.
669,3800020,0,0,0,0,3,800,3,209,3.7,Rs.
670,3800437,0,0,0,0,4,800,3,87,3.8,Rs.
671,3800477,0,0,0,0,2,250,1,87,3.6,Rs.
672,3800003,0,0,0,0,4,900,3,164,4.1,Rs.
673,3800053,0,0,0,0,5,800,3,191,3.9,Rs.
674,3800052,0,0,0,0,1,800,3,197,4.2,Rs.
675,3800078,0,0,0,0,1,250,1,279,4.0,Rs.
676,3800016,0,0,0,0,4,1500,4,204,4.1,Rs.
677,3800018,0,0,0,0,1,800,3,216,4.1,Rs.
678,18362165,0,0,0,0,2,500,2,28,3.9,Rs.
679,3800002,0,0,0,0,1,550,2,153,3.9,Rs.
680,3900250,0,0,0,0,1,450,2,68,3.7,Rs.
681,18246202,0,0,0,0,2,0,1,109,3.5,Rs.
682,3900057,0,0,0,0,1,600,3,172,3.5,Rs.
683,3900245,0,0,0,0,1,0,1,78,3.8,Rs.
684,3900059,0,0,0,0,2,700,3,149,3.7,Rs.
685,3900232,0,0,0,0,1,300,2,125,3.6,Rs.
686,3900032,0,0,0,0,1,150,1,158,4.1,Rs.
687,3900021,0,0,0,0,1,450,2,59,3.4,Rs.
688,18346996,0,0,0,0,3,500,3,26,3.2,Rs.
689,3900055,0,0,0,0,4,1000,4,83,3.5,Rs.
690,3900050,0,0,0,0,2,600,3,63,3.6,Rs.
691,3900007,0,0,0,0,1,300,2,96,3.7,Rs.
692,3900058,0,0,0,0,1,800,3,96,3.3,Rs.
693,3900070,0,0,0,0,2,400,2,85,3.4,Rs.
694,3900238,0,0,0,0,2,700,3,57,3.5,Rs.
695,3900067,0,0,0,0,2,350,2,96,3.4,Rs.
696,3900009,0,0,0,0,3,600,3,34,3.3,Rs.
697,3900158,0,0,0,0,2,650,3,60,3.2,Rs.
698,3900004,0,0,0,0,1,450,2,48,3.5,Rs.
699,3900010,0,0,0,0,2,1100,4,67,3.3,Rs.
700,18343124,0,0,0,0,2,700,2,45,3.5,Rs.
701,4000344,0,0,0,0,4,500,2,42,3.5,Rs.
702,4000033,0,0,0,0,3,1000,3,150,3.5,Rs.
703,4000027,0,0,0,0,2,500,2,99,3.6,Rs.
704,4000001,0,0,0,0,2,1000,3,162,3.3,Rs.
705,4000277,0,0,0,0,1,1400,3,65,3.5,Rs.
706,4000031,0,0,0,0,4,1200,3,151,3.5,Rs.
707,4000294,0,0,0,0,3,450,2,69,3.6,Rs.
708,18369321,0,0,0,0,2,1500,4,32,3.5,Rs.
709,4000016,0,0,0,0,2,300,1,111,3.4,Rs.
710,18279982,0,0,0,0,8,600,2,16,3.4,Rs.
711,4000018,0,0,0,0,3,1000,3,107,3.6,Rs.
712,4000007,0,0,0,0,3,500,2,64,3.1,Rs.
713,4000269,0,0,0,0,1,500,2,60,3.4,Rs.
714,4000030,0,0,0,0,3,600,2,74,3.3,Rs.
715,4000222,0,0,0,0,2,600,2,75,3.6,Rs.
716,4000015,0,0,0,0,2,700,2,61,3.4,Rs.
717,4000081,0,0,0,0,4,1600,4,43,3.7,Rs.
718,4000004,0,0,0,0,1,500,2,49,3.3,Rs.
719,4000069,0,0,0,0,3,800,3,45,3.4,Rs.
720,210134,1,1,0,0,2,150,3,552,4.4,AED
721,18233284,0,1,0,0,2,200,3,909,4.5,AED
722,18269368,0,1,0,0,2,160,3,641,4.9,AED
723,208939,0,1,0,0,2,160,3,2510,4.8,AED
724,18381837,0,1,0,0,3,150,3,281,4.4,AED
725,210139,1,1,0,0,4,130,3,544,4.3,AED
726,202321,0,1,0,0,4,280,3,927,3.9,AED
727,201340,0,0,0,0,2,270,3,2424,4.7,AED
728,208850,0,1,0,0,1,500,4,1352,4.9,AED
729,201531,0,0,0,0,2,300,4,1388,4.5,AED
730,201044,0,0,0,0,2,285,3,506,3.2,AED
731,208965,1,0,0,0,1,140,3,403,4.5,AED
732,208778,0,0,0,0,2,100,3,1351,4.3,AED
733,18340881,0,1,0,0,2,150,3,307,4.5,AED
734,18289126,0,0,0,0,2,170,3,386,4.3,AED
735,206488,1,1,0,0,2,90,2,1448,4.1,AED
736,209654,1,1,0,0,1,90,2,1281,4.3,AED
737,202507,1,0,0,0,3,250,3,500,3.7,AED
738,18254160,0,1,0,0,1,500,4,322,4.9,AED
739,209703,0,0,0,0,2,160,3,661,4.3,AED
740,18483082,0,0,0,0,5,50,3,28,3.8,$
741,18483252,0,0,0,0,4,75,4,33,3.2,$
742,18493989,0,0,0,0,5,30,3,25,3.0,$
743,18483446,0,0,0,0,1,40,3,35,3.9,$
744,18483085,0,0,0,0,1,315,4,33,3.9,$
745,18483372,0,0,0,0,3,300,4,34,3.4,$
746,18479742,0,0,0,0,3,60,4,32,3.2,$
747,18479690,0,0,0,0,3,80,4,30,3.2,$
748,18482938,0,0,0,0,2,95,4,30,3.2,$
749,18483224,0,0,0,0,1,40,3,33,3.7,$
750,18484423,0,0,0,0,1,20,2,29,4.2,$
751,18483389,0,0,0,0,1,80,4,34,3.1,$
752,18484349,0,0,0,0,2,270,4,33,4.0,$
753,18483222,0,0,0,0,1,430,4,35,3.8,$
754,18482983,0,0,0,0,3,60,4,33,3.1,$
755,18483714,0,0,0,0,1,100,4,35,4.1,$
756,18496057,0,0,0,0,3,500,4,33,3.8,$
757,18485469,0,0,0,0,4,50,3,29,3.2,$
758,18483051,0,0,0,0,4,300,4,34,3.9,$
759,18484464,0,0,0,0,3,220,4,30,3.8,$
760,5602055,0,0,0,0,2,60,3,459,4.8,AED
761,18376208,0,0,0,0,2,40,2,33,4.1,AED
762,5602942,0,0,0,0,1,110,4,43,4.2,AED
763,5600103,1,0,0,0,3,80,3,504,4.2,AED
764,5602586,1,0,0,0,4,90,3,192,4.1,AED
765,5600556,1,0,0,0,2,250,4,357,3.9,AED
766,5601521,1,0,0,0,3,250,4,197,4.1,AED
767,5600961,0,0,0,0,2,80,3,154,2.4,AED
768,5600959,1,0,0,0,2,100,4,449,4.1,AED
769,5601340,0,0,0,0,2,60,3,444,4.2,AED
770,5602377,0,0,0,0,3,150,4,143,4.5,AED
771,5600701,1,0,0,0,2,160,4,265,4.2,AED
772,5600457,1,0,0,0,4,120,4,372,4.1,AED
773,18268134,1,0,0,0,1,110,4,69,3.9,AED
774,5600960,0,0,0,0,3,50,2,142,4.2,AED
775,5602751,1,0,0,0,1,70,3,210,3.8,AED
776,5601404,1,0,0,0,2,130,4,227,3.8,AED
777,5600642,0,0,0,0,3,65,3,316,4.3,AED
778,5600424,1,0,0,0,4,85,3,285,3.9,AED
779,5602884,0,0,0,0,2,50,2,12,3.8,AED
780,5704255,1,0,0,0,1,260,4,376,4.6,AED
781,18253896,0,1,0,0,1,500,4,201,4.7,AED
782,18277098,0,0,0,0,1,180,4,81,4.6,AED
783,18212135,0,0,0,0,1,190,4,207,4.6,AED
784,5702574,0,0,0,0,2,200,4,586,4.6,AED
785,5701548,1,0,0,0,3,70,2,380,4.0,AED
786,5700052,1,1,0,0,5,350,4,246,4.4,AED
787,5703500,0,1,0,0,2,330,4,216,4.9,AED
788,5702615,1,0,0,0,3,100,3,525,4.0,AED
789,5701446,0,0,0,0,2,230,4,422,4.1,AED
790,18235425,1,1,0,0,1,80,3,180,4.3,AED
791,5701052,1,0,0,0,3,250,4,205,4.0,AED
792,5701978,1,1,0,0,2,150,3,471,4.4,AED
793,5701917,0,0,0,0,1,250,4,435,4.2,AED
794,5704118,1,0,0,0,4,50,2,277,4.0,AED
795,5700386,1,0,0,0,2,60,2,268,3.6,AED
796,5702418,1,1,0,0,4,120,3,355,4.0,AED
797,5704202,1,0,0,0,3,100,3,162,4.5,AED
798,5704168,0,0,0,0,2,100,3,228,4.2,AED
799,5701729,0,0,0,0,3,70,2,224,4.3,AED
800,5800433,0,0,0,0,4,3000,3,286,4.2,LKR
801,5800316,0,0,0,0,3,3000,3,171,4.2,LKR
802,5800590,0,0,0,0,4,2500,3,209,4.0,LKR
803,5801321,0,0,0,0,2,2000,3,58,4.1,LKR
804,5800144,0,0,0,0,2,1000,2,122,4.1,LKR
805,5800176,0,0,0,0,1,4000,4,203,4.9,LKR
806,5800755,0,0,0,0,1,2500,3,114,4.0,LKR
807,5800612,0,0,0,0,1,1000,2,199,4.1,LKR
808,5800567,0,0,0,0,3,2500,3,157,3.7,LKR
809,5800634,0,0,0,0,3,1800,2,240,2.4,LKR
810,5801970,0,0,0,0,2,1000,2,49,4.2,LKR
811,5800891,0,0,0,0,2,2000,3,83,3.6,LKR
812,5800515,0,0,0,0,3,1500,2,80,3.5,LKR
813,5800758,0,0,0,0,3,3500,3,81,3.8,LKR
814,5800718,0,0,0,0,2,1300,2,146,4.5,LKR
815,5801078,0,0,0,0,2,2400,3,158,4.2,LKR
816,5800156,0,0,0,0,3,2000,3,93,2.5,LKR
817,5800710,0,0,0,0,2,4500,4,196,4.0,LKR
818,5800746,0,0,0,0,2,4000,4,166,4.0,LKR
819,5800557,0,0,0,0,1,2000,3,118,3.4,LKR
820,5907325,0,0,0,0,1,50,2,1117,4.8,TL
821,5927248,0,0,0,0,1,130,4,522,4.9,TL
822,5902117,0,0,0,0,2,80,3,874,4.2,TL
823,5904116,0,0,0,0,1,50,2,1311,4.7,TL
824,5915547,0,0,0,0,2,40,2,1305,4.7,TL
825,5908749,0,0,0,0,3,105,3,1034,4.2,TL
826,5916085,0,0,0,0,1,35,2,761,4.5,TL
827,5915807,0,0,0,0,2,170,4,661,3.7,TL
828,5915054,0,0,0,0,2,90,3,870,4.3,TL
829,5926979,0,0,0,0,1,80,3,506,3.7,TL
830,5919120,0,0,0,0,2,70,3,652,4.2,TL
831,5912546,0,0,0,0,3,180,4,843,4.1,TL
832,5908736,0,0,0,0,1,160,4,645,4.0,TL
833,5913494,0,0,0,0,2,90,3,687,3.7,TL
834,5905215,0,0,0,0,3,75,3,877,4.2,TL
835,5916112,0,0,0,0,1,120,4,901,4.0,TL
836,5920764,0,0,0,0,1,60,3,622,4.6,TL
837,5915730,0,0,0,0,1,80,3,788,4.1,TL
838,5901782,0,0,0,0,1,30,2,1042,4.9,TL
839,5927402,0,0,0,0,1,55,2,591,4.0,TL
840,6000871,0,0,0,0,2,60,3,296,4.4,TL
841,6000549,0,0,0,0,1,100,3,231,4.5,TL
842,6000447,0,0,0,0,2,100,3,212,4.2,TL
843,6000168,0,0,0,0,1,70,3,124,4.6,TL
844,6000921,0,0,0,0,3,70,3,152,4.2,TL
845,6003879,0,0,0,0,1,50,2,103,4.3,TL
846,6001980,0,0,0,0,1,70,3,134,4.2,TL
847,6004813,0,0,0,0,1,40,2,104,4.7,TL
848,6000019,0,0,0,0,1,400,4,97,4.1,TL
849,6004089,0,0,0,0,3,70,3,131,4.4,TL
850,6004408,0,0,0,0,2,35,2,126,4.3,TL
851,6000747,0,0,0,0,1,80,3,123,3.8,TL
852,6002025,0,0,0,0,2,100,3,103,4.2,TL
853,6000409,0,0,0,0,3,150,4,115,4.4,TL
854,6001537,0,0,0,0,2,60,3,106,4.3,TL
855,6003426,0,0,0,0,2,50,2,115,3.4,TL
856,6001757,0,0,0,0,3,50,2,72,4.4,TL
857,6003668,0,0,0,0,1,70,3,79,4.2,TL
858,6001748,0,0,0,0,2,40,2,109,4.6,TL
859,6004011,0,0,0,0,1,80,3,95,4.9,TL
860,6103211,0,0,0,0,4,35,2,964,4.7,£
861,6114829,0,0,0,0,1,55,3,706,4.9,£
862,6127163,0,0,0,0,2,20,2,161,4.9,£
863,6104220,0,1,0,0,2,45,3,367,4.5,£
864,6103902,0,1,0,0,2,90,4,1326,4.7,£
865,6102615,0,0,0,0,2,40,3,313,4.5,£
866,6114338,0,0,0,0,1,35,2,309,4.9,£
867,6113857,0,0,0,0,2,100,4,148,4.5,£
868,6113680,0,0,0,0,1,230,4,320,4.7,£
869,6118140,0,1,0,0,3,80,4,214,4.7,£
870,6103922,0,0,0,0,3,55,3,305,4.5,£
871,6117859,0,0,0,0,2,30,2,473,4.1,£
872,6117406,0,0,0,0,2,30,2,400,3.8,£
873,6102866,0,1,0,0,2,120,4,395,4.8,£
874,6103868,0,1,0,0,2,100,4,311,4.4,£
875,6101881,0,0,0,0,1,50,3,271,4.3,£
876,6113973,0,0,0,0,2,40,3,418,4.6,£
877,6103255,0,0,0,0,2,60,3,436,4.6,£
878,6103683,0,0,0,0,1,45,3,571,4.5,£
879,6100054,0,1,0,0,2,30,2,316,4.1,£
880,18318801,0,0,0,0,1,160,4,109,3.9,QR
881,18426586,0,0,0,0,2,150,4,74,3.4,QR
882,17957917,0,0,0,0,2,150,4,180,4.0,QR
883,18107765,0,0,0,0,1,300,4,348,4.6,QR
884,18295472,0,1,0,0,1,250,4,114,4.7,QR
885,6201976,0,0,0,0,1,80,3,350,3.4,QR
886,6201130,0,0,0,0,1,550,4,67,4.4,QR
887,6202039,0,0,0,0,1,250,4,182,4.9,QR
888,6201972,0,0,0,0,5,200,4,197,3.9,QR
889,6201309,0,0,0,0,4,60,3,322,4.0,QR
890,6201312,0,0,0,0,1,170,4,189,4.2,QR
891,6200110,0,0,0,0,3,100,3,263,3.8,QR
892,6201336,0,0,0,0,1,110,3,115,3.6,QR
893,6201431,0,0,0,0,1,500,4,58,3.7,QR
894,18261203,0,0,0,0,1,445,4,73,4.3,QR
895,6202515,0,0,0,0,1,50,2,211,4.3,QR
896,17957911,0,0,0,0,1,80,3,83,3.8,QR
897,6201360,0,0,0,0,1,400,4,145,4.5,QR
898,18425995,0,0,0,0,2,250,4,41,4.0,QR
899,6200383,0,0,0,0,2,220,4,155,3.8,QR
